fips,county_name,year,days
08049,"Grand, Colorado",2024,0
08051,"Gunnison, Colorado",2010,0
08051,"Gunnison, Colorado",2011,0
08051,"Gunnison, Colorado",2012,0
08051,"Gunnison, Colorado",2013,0
08051,"Gunnison, Colorado",2014,0
08051,"Gunnison, Colorado",2015,0
08051,"Gunnison, Colorado",2016,0
08051,"Gunnison, Colorado",2017,0
08051,"Gunnison, Colorado",2018,0
08051,"Gunnison, Colorado",2019,0
08051,"Gunnison, Colorado",2020,0
08051,"Gunnison, Colorado",2021,0
08051,"Gunnison, Colorado",2022,0
08051,"Gunnison, Colorado",2023,0
08051,"Gunnison, Colorado",2024,0
08053,"Hinsdale, Colorado",2010,0
08053,"Hinsdale, Colorado",2011,0
08053,"Hinsdale, Colorado",2012,0
08053,"Hinsdale, Colorado",2013,0
08053,"Hinsdale, Colorado",2014,0
08053,"Hinsdale, Colorado",2015,0
08053,"Hinsdale, Colorado",2016,0
08053,"Hinsdale, Colorado",2017,0
08053,"Hinsdale, Colorado",2018,0
08053,"Hinsdale, Colorado",2019,0
08053,"Hinsdale, Colorado",2020,0
08053,"Hinsdale, Colorado",2021,0
08053,"Hinsdale, Colorado",2022,0
08053,"Hinsdale, Colorado",2023,0
08053,"Hinsdale, Colorado",2024,0
08055,"Huerfano, Colorado",2010,0
08055,"Huerfano, Colorado",2011,0
08055,"Huerfano, Colorado",2012,0
08055,"Huerfano, Colorado",2013,0
08055,"Huerfano, Colorado",2014,0
08055,"Huerfano, Colorado",2015,0
08055,"Huerfano, Colorado",2016,0
08055,"Huerfano, Colorado",2017,0
08055,"Huerfano, Colorado",2018,0
08055,"Huerfano, Colorado",2019,0
08055,"Huerfano, Colorado",2020,0
08055,"Huerfano, Colorado",2021,0
08055,"Huerfano, Colorado",2022,0
08055,"Huerfano, Colorado",2023,0
08055,"Huerfano, Colorado",2024,0
08057,"Jackson, Colorado",2010,0
08057,"Jackson, Colorado",2011,0
08057,"Jackson, Colorado",2012,0
08057,"Jackson, Colorado",2013,0
08057,"Jackson, Colorado",2014,0
08057,"Jackson, Colorado",2015,0
08057,"Jackson, Colorado",2016,0
08057,"Jackson, Colorado",2017,0
08057,"Jackson, Colorado",2018,0
08057,"Jackson, Colorado",2019,0
08057,"Jackson, Colorado",2020,0
08057,"Jackson, Colorado",2021,0
08057,"Jackson, Colorado",2022,0
08057,"Jackson, Colorado",2023,0
08059,"Jefferson, Colorado",2010,0
08059,"Jefferson, Colorado",2011,0
08059,"Jefferson, Colorado",2012,0
08059,"Jefferson, Colorado",2013,0
08059,"Jefferson, Colorado",2014,0
08059,"Jefferson, Colorado",2015,0
08059,"Jefferson, Colorado",2016,0
08059,"Jefferson, Colorado",2017,0
08059,"Jefferson, Colorado",2018,0
08059,"Jefferson, Colorado",2019,0
08059,"Jefferson, Colorado",2020,0
08059,"Jefferson, Colorado",2021,0
08059,"Jefferson, Colorado",2022,0
08059,"Jefferson, Colorado",2023,0
08059,"Jefferson, Colorado",2024,0
08061,"Kiowa, Colorado",2010,0
08061,"Kiowa, Colorado",2011,0
08061,"Kiowa, Colorado",2012,0
08061,"Kiowa, Colorado",2013,0
08061,"Kiowa, Colorado",2014,0
08061,"Kiowa, Colorado",2015,0
08061,"Kiowa, Colorado",2016,0
08061,"Kiowa, Colorado",2017,0
08061,"Kiowa, Colorado",2018,0
08061,"Kiowa, Colorado",2019,0
08061,"Kiowa, Colorado",2020,0
08061,"Kiowa, Colorado",2021,0
08061,"Kiowa, Colorado",2022,0
08061,"Kiowa, Colorado",2023,0
08061,"Kiowa, Colorado",2024,0
08063,"Kit Carson, Colorado",2010,0
08063,"Kit Carson, Colorado",2011,0
08063,"Kit Carson, Colorado",2012,0
08063,"Kit Carson, Colorado",2013,0
08063,"Kit Carson, Colorado",2014,0
08063,"Kit Carson, Colorado",2015,0
08063,"Kit Carson, Colorado",2016,0
08063,"Kit Carson, Colorado",2017,0
08063,"Kit Carson, Colorado",2018,0
08063,"Kit Carson, Colorado",2019,0
08063,"Kit Carson, Colorado",2020,0
08063,"Kit Carson, Colorado",2021,0
08063,"Kit Carson, Colorado",2022,0
08063,"Kit Carson, Colorado",2023,0
08063,"Kit Carson, Colorado",2024,0
08065,"Lake, Colorado",2010,0
08065,"Lake, Colorado",2011,0
08065,"Lake, Colorado",2012,0
08065,"Lake, Colorado",2013,0
08065,"Lake, Colorado",2014,0
08065,"Lake, Colorado",2015,0
08065,"Lake, Colorado",2016,0
08065,"Lake, Colorado",2017,0
08065,"Lake, Colorado",2018,0
08065,"Lake, Colorado",2019,0
08065,"Lake, Colorado",2020,0
08065,"Lake, Colorado",2021,0
08065,"Lake, Colorado",2022,0
08065,"Lake, Colorado",2023,0
08065,"Lake, Colorado",2024,0
08067,"La Plata, Colorado",2019,0
08067,"La Plata, Colorado",2021,0
08067,"La Plata, Colorado",2022,0
08067,"La Plata, Colorado",2023,0
08067,"La Plata, Colorado",2024,0
08071,"Las Animas, Colorado",2010,0
08071,"Las Animas, Colorado",2011,0
08071,"Las Animas, Colorado",2012,0
08071,"Las Animas, Colorado",2013,0
08071,"Las Animas, Colorado",2014,0
08071,"Las Animas, Colorado",2015,0
08071,"Las Animas, Colorado",2016,0
08071,"Las Animas, Colorado",2017,0
08071,"Las Animas, Colorado",2018,0
08071,"Las Animas, Colorado",2019,0
08071,"Las Animas, Colorado",2020,0
08071,"Las Animas, Colorado",2021,0
08071,"Las Animas, Colorado",2022,0
08071,"Las Animas, Colorado",2023,0
08071,"Las Animas, Colorado",2024,0
08073,"Lincoln, Colorado",2010,0
08073,"Lincoln, Colorado",2011,0
08073,"Lincoln, Colorado",2012,0
08073,"Lincoln, Colorado",2013,0
08073,"Lincoln, Colorado",2014,0
08073,"Lincoln, Colorado",2015,0
08073,"Lincoln, Colorado",2016,0
08073,"Lincoln, Colorado",2017,0
08073,"Lincoln, Colorado",2018,0
08073,"Lincoln, Colorado",2019,0
08073,"Lincoln, Colorado",2020,0
08073,"Lincoln, Colorado",2021,0
08073,"Lincoln, Colorado",2022,0
08073,"Lincoln, Colorado",2023,0
08073,"Lincoln, Colorado",2024,0
08075,"Logan, Colorado",2010,0
08075,"Logan, Colorado",2011,0
08075,"Logan, Colorado",2012,0
08075,"Logan, Colorado",2013,0
08075,"Logan, Colorado",2014,0
08075,"Logan, Colorado",2015,0
08075,"Logan, Colorado",2016,0
08075,"Logan, Colorado",2017,0
08075,"Logan, Colorado",2018,0
08075,"Logan, Colorado",2019,0
08075,"Logan, Colorado",2020,0
08075,"Logan, Colorado",2021,0
08075,"Logan, Colorado",2022,0
08075,"Logan, Colorado",2023,0
08075,"Logan, Colorado",2024,0
08079,"Mineral, Colorado",2010,0
08079,"Mineral, Colorado",2011,0
08079,"Mineral, Colorado",2012,0
08079,"Mineral, Colorado",2013,0
08079,"Mineral, Colorado",2014,0
08079,"Mineral, Colorado",2015,0
08079,"Mineral, Colorado",2016,0
08079,"Mineral, Colorado",2017,0
08079,"Mineral, Colorado",2018,0
08079,"Mineral, Colorado",2019,0
08079,"Mineral, Colorado",2020,0
08079,"Mineral, Colorado",2021,0
08079,"Mineral, Colorado",2022,0
08079,"Mineral, Colorado",2023,0
08079,"Mineral, Colorado",2024,0
08081,"Moffat, Colorado",2010,0
08081,"Moffat, Colorado",2011,0
08081,"Moffat, Colorado",2012,0
08081,"Moffat, Colorado",2013,0
08081,"Moffat, Colorado",2014,0
08081,"Moffat, Colorado",2015,0
08081,"Moffat, Colorado",2016,0
08081,"Moffat, Colorado",2017,0
08081,"Moffat, Colorado",2018,0
08081,"Moffat, Colorado",2019,0
08081,"Moffat, Colorado",2020,0
08081,"Moffat, Colorado",2021,0
08081,"Moffat, Colorado",2022,0
08081,"Moffat, Colorado",2023,0
08081,"Moffat, Colorado",2024,0
08083,"Montezuma, Colorado",2016,0
08083,"Montezuma, Colorado",2017,0
08083,"Montezuma, Colorado",2018,0
08083,"Montezuma, Colorado",2019,0
08083,"Montezuma, Colorado",2020,0
08083,"Montezuma, Colorado",2021,0
08083,"Montezuma, Colorado",2022,0
08083,"Montezuma, Colorado",2023,0
08083,"Montezuma, Colorado",2024,0
08085,"Montrose, Colorado",2010,0
08085,"Montrose, Colorado",2011,0
08085,"Montrose, Colorado",2012,0
08085,"Montrose, Colorado",2013,0
08085,"Montrose, Colorado",2014,0
08085,"Montrose, Colorado",2015,0
08085,"Montrose, Colorado",2016,0
08085,"Montrose, Colorado",2017,0
08085,"Montrose, Colorado",2018,0
08085,"Montrose, Colorado",2019,0
08085,"Montrose, Colorado",2020,0
08085,"Montrose, Colorado",2021,0
08085,"Montrose, Colorado",2022,0
08085,"Montrose, Colorado",2023,0
08085,"Montrose, Colorado",2024,0
08087,"Morgan, Colorado",2010,0
08087,"Morgan, Colorado",2011,0
08087,"Morgan, Colorado",2012,0
08087,"Morgan, Colorado",2013,0
08087,"Morgan, Colorado",2014,0
08087,"Morgan, Colorado",2015,0
08087,"Morgan, Colorado",2016,0
08087,"Morgan, Colorado",2017,0
08087,"Morgan, Colorado",2018,0
08087,"Morgan, Colorado",2019,0
08087,"Morgan, Colorado",2020,0
08087,"Morgan, Colorado",2021,0
08087,"Morgan, Colorado",2022,0
08087,"Morgan, Colorado",2023,0
08087,"Morgan, Colorado",2024,0
08089,"Otero, Colorado",2010,0
08089,"Otero, Colorado",2011,0
08089,"Otero, Colorado",2012,0
08089,"Otero, Colorado",2013,0
08089,"Otero, Colorado",2014,0
08089,"Otero, Colorado",2015,0
08089,"Otero, Colorado",2016,0
08089,"Otero, Colorado",2017,0
08089,"Otero, Colorado",2018,0
08089,"Otero, Colorado",2019,0
08089,"Otero, Colorado",2020,0
08089,"Otero, Colorado",2021,0
08089,"Otero, Colorado",2022,0
08089,"Otero, Colorado",2023,0
08089,"Otero, Colorado",2024,0
08091,"Ouray, Colorado",2010,0
08091,"Ouray, Colorado",2011,0
08091,"Ouray, Colorado",2012,0
08091,"Ouray, Colorado",2013,0
08091,"Ouray, Colorado",2014,0
08091,"Ouray, Colorado",2015,0
08091,"Ouray, Colorado",2016,0
08091,"Ouray, Colorado",2017,0
08091,"Ouray, Colorado",2018,0
08091,"Ouray, Colorado",2019,0
08091,"Ouray, Colorado",2020,0
08091,"Ouray, Colorado",2021,0
08091,"Ouray, Colorado",2022,0
08091,"Ouray, Colorado",2023,0
08091,"Ouray, Colorado",2024,0
08093,"Park, Colorado",2010,0
08093,"Park, Colorado",2011,0
08093,"Park, Colorado",2012,0
08093,"Park, Colorado",2013,0
08093,"Park, Colorado",2014,0
08093,"Park, Colorado",2019,0
08093,"Park, Colorado",2020,0
08093,"Park, Colorado",2021,0
08093,"Park, Colorado",2022,0
08093,"Park, Colorado",2023,0
08093,"Park, Colorado",2024,0
08095,"Phillips, Colorado",2010,0
08095,"Phillips, Colorado",2011,0
08095,"Phillips, Colorado",2012,0
08095,"Phillips, Colorado",2013,0
08095,"Phillips, Colorado",2014,0
08095,"Phillips, Colorado",2015,0
08095,"Phillips, Colorado",2016,0
08095,"Phillips, Colorado",2017,0
08095,"Phillips, Colorado",2018,0
08095,"Phillips, Colorado",2019,0
08095,"Phillips, Colorado",2020,0
08095,"Phillips, Colorado",2021,0
08095,"Phillips, Colorado",2022,0
08095,"Phillips, Colorado",2023,0
08095,"Phillips, Colorado",2024,0
08097,"Pitkin, Colorado",2010,0
08097,"Pitkin, Colorado",2011,0
08097,"Pitkin, Colorado",2012,0
08097,"Pitkin, Colorado",2013,0
08097,"Pitkin, Colorado",2014,0
08097,"Pitkin, Colorado",2015,0
08097,"Pitkin, Colorado",2016,0
08097,"Pitkin, Colorado",2017,0
08097,"Pitkin, Colorado",2018,0
08097,"Pitkin, Colorado",2019,0
08097,"Pitkin, Colorado",2020,0
08097,"Pitkin, Colorado",2021,0
08097,"Pitkin, Colorado",2022,0
08097,"Pitkin, Colorado",2023,0
08097,"Pitkin, Colorado",2024,0
08099,"Prowers, Colorado",2010,0
08099,"Prowers, Colorado",2011,0
08099,"Prowers, Colorado",2012,0
08099,"Prowers, Colorado",2013,0
08099,"Prowers, Colorado",2014,0
08099,"Prowers, Colorado",2015,0
08099,"Prowers, Colorado",2016,0
08099,"Prowers, Colorado",2017,0
08099,"Prowers, Colorado",2018,0
08099,"Prowers, Colorado",2019,0
08099,"Prowers, Colorado",2020,0
08099,"Prowers, Colorado",2021,0
08099,"Prowers, Colorado",2022,0
08099,"Prowers, Colorado",2023,0
08105,"Rio Grande, Colorado",2010,0
08105,"Rio Grande, Colorado",2011,0
08105,"Rio Grande, Colorado",2012,0
08105,"Rio Grande, Colorado",2013,0
08105,"Rio Grande, Colorado",2014,0
08105,"Rio Grande, Colorado",2015,0
08105,"Rio Grande, Colorado",2016,0
08105,"Rio Grande, Colorado",2017,0
08105,"Rio Grande, Colorado",2018,0
08105,"Rio Grande, Colorado",2019,0
08105,"Rio Grande, Colorado",2020,0
08105,"Rio Grande, Colorado",2021,0
08105,"Rio Grande, Colorado",2022,0
08105,"Rio Grande, Colorado",2023,0
08105,"Rio Grande, Colorado",2024,0
08107,"Routt, Colorado",2010,0
08107,"Routt, Colorado",2011,0
08107,"Routt, Colorado",2012,0
08107,"Routt, Colorado",2013,0
08107,"Routt, Colorado",2014,0
08107,"Routt, Colorado",2015,0
08107,"Routt, Colorado",2016,0
08107,"Routt, Colorado",2017,0
08107,"Routt, Colorado",2018,0
08107,"Routt, Colorado",2019,0
08107,"Routt, Colorado",2020,0
08107,"Routt, Colorado",2021,0
08107,"Routt, Colorado",2022,0
08107,"Routt, Colorado",2023,0
08107,"Routt, Colorado",2024,0
08109,"Saguache, Colorado",2010,0
08109,"Saguache, Colorado",2011,0
08109,"Saguache, Colorado",2012,0
08109,"Saguache, Colorado",2013,0
08109,"Saguache, Colorado",2014,0
08109,"Saguache, Colorado",2015,0
08109,"Saguache, Colorado",2016,0
08109,"Saguache, Colorado",2017,0
08109,"Saguache, Colorado",2018,0
08109,"Saguache, Colorado",2019,0
08109,"Saguache, Colorado",2020,0
08109,"Saguache, Colorado",2021,0
08109,"Saguache, Colorado",2022,0
08109,"Saguache, Colorado",2023,0
08109,"Saguache, Colorado",2024,0
08111,"San Juan, Colorado",2010,0
08111,"San Juan, Colorado",2011,0
08111,"San Juan, Colorado",2012,0
08111,"San Juan, Colorado",2013,0
08111,"San Juan, Colorado",2014,0
08111,"San Juan, Colorado",2015,0
08111,"San Juan, Colorado",2016,0
08111,"San Juan, Colorado",2017,0
08111,"San Juan, Colorado",2018,0
08111,"San Juan, Colorado",2019,0
08111,"San Juan, Colorado",2020,0
08111,"San Juan, Colorado",2021,0
08111,"San Juan, Colorado",2022,0
08111,"San Juan, Colorado",2023,0
08111,"San Juan, Colorado",2024,0
08113,"San Miguel, Colorado",2010,0
08113,"San Miguel, Colorado",2011,0
08113,"San Miguel, Colorado",2012,0
08113,"San Miguel, Colorado",2013,0
08113,"San Miguel, Colorado",2014,0
08113,"San Miguel, Colorado",2015,0
08113,"San Miguel, Colorado",2016,0
08113,"San Miguel, Colorado",2017,0
08113,"San Miguel, Colorado",2018,0
08113,"San Miguel, Colorado",2019,0
08113,"San Miguel, Colorado",2020,0
08113,"San Miguel, Colorado",2021,0
08113,"San Miguel, Colorado",2022,0
08113,"San Miguel, Colorado",2023,0
08113,"San Miguel, Colorado",2024,0
08115,"Sedgwick, Colorado",2010,0
08115,"Sedgwick, Colorado",2011,0
08115,"Sedgwick, Colorado",2012,0
08115,"Sedgwick, Colorado",2013,0
08115,"Sedgwick, Colorado",2014,0
08115,"Sedgwick, Colorado",2015,0
08115,"Sedgwick, Colorado",2016,0
08115,"Sedgwick, Colorado",2017,0
08115,"Sedgwick, Colorado",2018,0
08115,"Sedgwick, Colorado",2019,0
08115,"Sedgwick, Colorado",2020,0
08115,"Sedgwick, Colorado",2021,0
08115,"Sedgwick, Colorado",2022,0
08115,"Sedgwick, Colorado",2023,0
08115,"Sedgwick, Colorado",2024,0
08117,"Summit, Colorado",2010,0
08117,"Summit, Colorado",2011,0
08117,"Summit, Colorado",2012,0
08117,"Summit, Colorado",2013,0
08117,"Summit, Colorado",2014,0
08117,"Summit, Colorado",2015,0
08117,"Summit, Colorado",2016,0
08117,"Summit, Colorado",2017,0
08117,"Summit, Colorado",2018,0
08117,"Summit, Colorado",2019,0
08117,"Summit, Colorado",2020,0
08117,"Summit, Colorado",2021,0
08117,"Summit, Colorado",2022,0
08117,"Summit, Colorado",2023,0
08117,"Summit, Colorado",2024,0
08119,"Teller, Colorado",2010,0
08119,"Teller, Colorado",2011,0
08119,"Teller, Colorado",2012,0
08119,"Teller, Colorado",2013,0
08119,"Teller, Colorado",2014,0
08119,"Teller, Colorado",2015,0
08119,"Teller, Colorado",2016,0
08119,"Teller, Colorado",2017,0
08119,"Teller, Colorado",2018,0
08119,"Teller, Colorado",2019,0
08119,"Teller, Colorado",2020,0
08119,"Teller, Colorado",2021,0
08119,"Teller, Colorado",2022,0
08119,"Teller, Colorado",2023,0
08119,"Teller, Colorado",2024,0
08121,"Washington, Colorado",2010,0
08121,"Washington, Colorado",2011,0
08121,"Washington, Colorado",2012,0
08121,"Washington, Colorado",2013,0
08121,"Washington, Colorado",2014,0
08121,"Washington, Colorado",2015,0
08121,"Washington, Colorado",2016,0
08121,"Washington, Colorado",2017,0
08121,"Washington, Colorado",2018,0
08121,"Washington, Colorado",2019,0
08121,"Washington, Colorado",2020,0
08121,"Washington, Colorado",2021,0
08121,"Washington, Colorado",2022,0
08121,"Washington, Colorado",2023,0
08121,"Washington, Colorado",2024,0
08125,"Yuma, Colorado",2010,0
08125,"Yuma, Colorado",2011,0
08125,"Yuma, Colorado",2012,0
08125,"Yuma, Colorado",2013,0
08125,"Yuma, Colorado",2014,0
08125,"Yuma, Colorado",2015,0
08125,"Yuma, Colorado",2016,0
08125,"Yuma, Colorado",2017,0
08125,"Yuma, Colorado",2018,0
08125,"Yuma, Colorado",2019,0
08125,"Yuma, Colorado",2020,0
08125,"Yuma, Colorado",2021,0
08125,"Yuma, Colorado",2022,0
08125,"Yuma, Colorado",2023,0
08125,"Yuma, Colorado",2024,0
09001,"Fairfield, Connecticut",2022,0
09001,"Fairfield, Connecticut",2023,0
09003,"Hartford, Connecticut",2022,0
09003,"Hartford, Connecticut",2023,0
09005,"Litchfield, Connecticut",2022,0
09005,"Litchfield, Connecticut",2023,0
09007,"Middlesex, Connecticut",2010,0
09007,"Middlesex, Connecticut",2011,0
09007,"Middlesex, Connecticut",2012,0
09007,"Middlesex, Connecticut",2013,0
09007,"Middlesex, Connecticut",2014,0
09007,"Middlesex, Connecticut",2015,0
09007,"Middlesex, Connecticut",2016,0
09007,"Middlesex, Connecticut",2017,0
09007,"Middlesex, Connecticut",2018,0
09007,"Middlesex, Connecticut",2019,0
09007,"Middlesex, Connecticut",2020,0
09007,"Middlesex, Connecticut",2021,0
09007,"Middlesex, Connecticut",2022,0
09007,"Middlesex, Connecticut",2023,0
09007,"Middlesex, Connecticut",2024,0
09009,"New Haven, Connecticut",2022,0
09009,"New Haven, Connecticut",2023,0
09011,"New London, Connecticut",2022,0
09011,"New London, Connecticut",2023,0
09013,"Tolland, Connecticut",2010,0
09013,"Tolland, Connecticut",2011,0
09013,"Tolland, Connecticut",2012,0
09013,"Tolland, Connecticut",2013,0
09013,"Tolland, Connecticut",2014,0
09013,"Tolland, Connecticut",2015,0
09013,"Tolland, Connecticut",2016,0
09013,"Tolland, Connecticut",2017,0
09013,"Tolland, Connecticut",2018,0
09013,"Tolland, Connecticut",2019,0
09013,"Tolland, Connecticut",2020,0
09013,"Tolland, Connecticut",2021,0
09013,"Tolland, Connecticut",2022,0
09013,"Tolland, Connecticut",2023,0
09013,"Tolland, Connecticut",2024,0
09015,"Windham, Connecticut",2010,0
09015,"Windham, Connecticut",2011,0
09015,"Windham, Connecticut",2012,0
09015,"Windham, Connecticut",2013,0
09015,"Windham, Connecticut",2014,0
09015,"Windham, Connecticut",2015,0
09015,"Windham, Connecticut",2016,0
09015,"Windham, Connecticut",2017,0
09015,"Windham, Connecticut",2018,0
09015,"Windham, Connecticut",2019,0
09015,"Windham, Connecticut",2020,0
09015,"Windham, Connecticut",2021,0
09015,"Windham, Connecticut",2022,0
09015,"Windham, Connecticut",2023,0
09015,"Windham, Connecticut",2024,0
10001,"Kent, Delaware",2022,0
10001,"Kent, Delaware",2023,0
10003,"New Castle, Delaware",2022,0
10003,"New Castle, Delaware",2023,0
10005,"Sussex, Delaware",2022,0
10005,"Sussex, Delaware",2023,0
11001,"District of Columbia, District of Columbia",2022,0
11001,"District of Columbia, District of Columbia",2023,0
11031,"Montgomery, District of Columbia",2010,0
11031,"Montgomery, District of Columbia",2011,0
11031,"Montgomery, District of Columbia",2012,0
11031,"Montgomery, District of Columbia",2013,0
11031,"Montgomery, District of Columbia",2014,0
11031,"Montgomery, District of Columbia",2015,0
11031,"Montgomery, District of Columbia",2016,0
11031,"Montgomery, District of Columbia",2017,0
11031,"Montgomery, District of Columbia",2018,0
11031,"Montgomery, District of Columbia",2019,0
11031,"Montgomery, District of Columbia",2020,0
11031,"Montgomery, District of Columbia",2021,0
11031,"Montgomery, District of Columbia",2022,0
11031,"Montgomery, District of Columbia",2023,0
11031,"Montgomery, District of Columbia",2024,0
12001,"Alachua, Florida",2011,0
12001,"Alachua, Florida",2023,0
12003,"Baker, Florida",2010,0
12003,"Baker, Florida",2011,0
12003,"Baker, Florida",2012,0
12003,"Baker, Florida",2013,0
12003,"Baker, Florida",2014,0
12003,"Baker, Florida",2015,0
12003,"Baker, Florida",2016,0
12003,"Baker, Florida",2017,0
12003,"Baker, Florida",2018,0
12003,"Baker, Florida",2019,0
12003,"Baker, Florida",2020,0
12003,"Baker, Florida",2021,0
12003,"Baker, Florida",2022,0
12003,"Baker, Florida",2023,0
12003,"Baker, Florida",2024,0
12005,"Bay, Florida",2010,0
12005,"Bay, Florida",2011,0
12005,"Bay, Florida",2012,0
12005,"Bay, Florida",2013,0
12005,"Bay, Florida",2014,0
12005,"Bay, Florida",2015,0
12005,"Bay, Florida",2016,0
12005,"Bay, Florida",2017,0
12005,"Bay, Florida",2018,0
12005,"Bay, Florida",2019,0
12005,"Bay, Florida",2020,0
12005,"Bay, Florida",2021,0
12005,"Bay, Florida",2022,0
12005,"Bay, Florida",2023,0
12005,"Bay, Florida",2024,0
12007,"Bradford, Florida",2010,0
12007,"Bradford, Florida",2011,0
12007,"Bradford, Florida",2012,0
